Offset,Chord,NormalForm,PCsInNormalForm,File,measureNumber,beatNumber,Composer
295.375,<music21.chord.Chord B-4 C#4 F3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
295.5833333,<music21.chord.Chord B-4 C#4>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
295.625,<music21.chord.Chord C#5 C#3>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
295.875,<music21.chord.Chord C#5 E-3>,"[0, 2]","[1, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.125,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.3333333,<music21.chord.Chord F5 C#3 C3>,"[0, 1, 5]","[0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.375,<music21.chord.Chord F5 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.5833333,<music21.chord.Chord F5>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.625,<music21.chord.Chord F#4 B-3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
296.875,<music21.chord.Chord F#4 F#3>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.125,<music21.chord.Chord B-4 F#4 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.3333333,<music21.chord.Chord B-4 F#4 C#3 E-3>,"[0, 3, 5, 8]","[10, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.375,<music21.chord.Chord B-4 F#4 C#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.5833333,<music21.chord.Chord B-4 F#4>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.625,<music21.chord.Chord E-5 G#4 C3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
297.875,<music21.chord.Chord E-5 G#4 E-3>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.125,<music21.chord.Chord E-5 C5 G#3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.3333333,<music21.chord.Chord E-5 C5 C4 G#3>,"[0, 4, 7]","[8, 0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.375,<music21.chord.Chord E-5 C5 C4>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.5833333,<music21.chord.Chord E-5 C5>,"[0, 3]","[0, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.625,<music21.chord.Chord E-5 F4 C#4>,"[0, 2, 4]","[1, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
298.875,<music21.chord.Chord E-5 F4 C4>,"[0, 3, 5]","[0, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.125,<music21.chord.Chord C#5 F4 B-3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.3333333,<music21.chord.Chord C5 C#5 F4 A3 B-3>,"[0, 1, 3, 4, 8]","[9, 10, 0, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.375,<music21.chord.Chord C5 F4 A3>,"[0, 4, 7]","[5, 9, 0]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.5833333,<music21.chord.Chord F4>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.625,<music21.chord.Chord C#5 F4 B-3>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
299.875,<music21.chord.Chord C#5 F4 B-2>,"[0, 3, 7]","[10, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.125,<music21.chord.Chord F4 E-4 C#3>,"[0, 2, 4]","[1, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.3333333,<music21.chord.Chord F4 C#4 E-4 F3 C#3>,"[0, 2, 4]","[1, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.375,<music21.chord.Chord F4 C#4 F3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.5833333,<music21.chord.Chord F4>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.625,<music21.chord.Chord F4 B3 G#3>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
300.875,<music21.chord.Chord F4 B3 F#3>,"[0, 1, 6]","[5, 6, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.125,<music21.chord.Chord F4 G#3 F3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.3333333,<music21.chord.Chord F4 G#3 E-3 F3>,"[0, 2, 5]","[3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.375,<music21.chord.Chord F4 G#3 E-3>,"[0, 2, 5]","[3, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.5833333,<music21.chord.Chord F4 G#3>,"[0, 3]","[5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.625,<music21.chord.Chord F4 C#4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
301.875,<music21.chord.Chord F4 C#4 E-3>,"[0, 2, 4]","[1, 3, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
302.125,<music21.chord.Chord F4 C#4 C#3>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
302.3333333,<music21.chord.Chord F4 C#4 B2 C#3>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
302.375,<music21.chord.Chord F4 C#4 B2>,"[0, 2, 6]","[11, 1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
302.5833333,<music21.chord.Chord F4 C#4>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
302.625,<music21.chord.Chord F#4 C#4 B-2>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
303.125,<music21.chord.Chord A4 C#4 B-2>,"[0, 1, 4]","[9, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
303.625,<music21.chord.Chord B-4>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
304.125,<music21.chord.Chord C#5 F4>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
304.625,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
305.125,<music21.chord.Chord C#5 B-4 B-2>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
305.625,<music21.chord.Chord C#5 B-4 B2>,"[0, 1, 3]","[10, 11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
306.125,<music21.chord.Chord B4 G#4 E-3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
306.3333333,<music21.chord.Chord B-4 B4 F#4 G#4 E-3>,"[0, 3, 5, 7, 8]","[3, 6, 8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
306.375,<music21.chord.Chord B-4 F#4 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
306.5833333,<music21.chord.Chord E-3>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
306.625,<music21.chord.Chord B-4 F4 D3>,"[0, 4, 7]","[10, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
307.125,<music21.chord.Chord C#4>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
307.625,<music21.chord.Chord D4>,[0],[2],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
308.125,<music21.chord.Chord C#5 F4>,"[0, 4]","[1, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
308.625,<music21.chord.Chord D5>,[0],[2],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
309.125,<music21.chord.Chord F5 G#4 C#3>,"[0, 4, 7]","[1, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
309.625,<music21.chord.Chord F5 G#4 D3>,"[0, 3, 6]","[2, 5, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
310.125,<music21.chord.Chord E-5 F#4 B-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
310.3333333,<music21.chord.Chord D5 E-5 F4 F#4 B-3>,"[0, 1, 3, 4, 8]","[2, 3, 5, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
310.375,<music21.chord.Chord D5 F4 B-3>,"[0, 4, 7]","[10, 2, 5]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
310.5833333,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
310.625,<music21.chord.Chord E-5 F#4 E-3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
311.125,<music21.chord.Chord F4>,[0],[5],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
311.625,<music21.chord.Chord F#4>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
312.125,<music21.chord.Chord D5 B-4>,"[0, 4]","[10, 2]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
312.625,<music21.chord.Chord E-5>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
313.125,<music21.chord.Chord F#5 B-4 F#3>,"[0, 4]","[6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
313.625,<music21.chord.Chord F#5 B-4 G#3>,"[0, 2, 4]","[6, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
314.125,<music21.chord.Chord F5 G#4 B3>,"[0, 3, 6]","[5, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
314.3333333,<music21.chord.Chord E-5 F5 F#4 G#4 B3>,"[0, 2, 3, 5, 8]","[3, 5, 6, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
314.375,<music21.chord.Chord E-5 F#4 B3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
314.5833333,<music21.chord.Chord B3>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
314.625,<music21.chord.Chord C#5 F#4 B-3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
315.125,<music21.chord.Chord C3>,[0],[0],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
315.625,<music21.chord.Chord C#3>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
316.125,<music21.chord.Chord C4 E3>,"[0, 4]","[0, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
316.625,<music21.chord.Chord C#4>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
317.125,<music21.chord.Chord C5 E4 G#3>,"[0, 4, 8]","[0, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
317.625,<music21.chord.Chord C#5 E4 G#3>,"[0, 3, 7]","[1, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.125,<music21.chord.Chord F#5 E-4 F#3>,"[0, 3]","[3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.3333333,<music21.chord.Chord F#5 C#4 E-4 E3 F#3>,"[0, 2, 3, 5]","[1, 3, 4, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.375,<music21.chord.Chord F#5 C#4 E3>,"[0, 3, 5]","[1, 4, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.5833333,<music21.chord.Chord F#5>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.625,<music21.chord.Chord F#5 B3 E-3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
318.875,<music21.chord.Chord E-5 B3 E-3>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.125,<music21.chord.Chord B4 B3 E-3>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.3333333,<music21.chord.Chord B-4 B4 B3 E-3>,"[0, 1, 5]","[10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.375,<music21.chord.Chord B-4 B3 E-3>,"[0, 1, 5]","[10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.5833333,<music21.chord.Chord B3 E-3>,"[0, 4]","[11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.625,<music21.chord.Chord G#4 B3 E3>,"[0, 4, 7]","[4, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
319.875,<music21.chord.Chord F#4 E-4 E3>,"[0, 1, 3]","[3, 4, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.125,<music21.chord.Chord E4 C#4 G#3>,"[0, 3, 7]","[1, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.3333333,<music21.chord.Chord E-4 E4 B3 C#4 G#3>,"[0, 3, 5, 7, 8]","[8, 11, 1, 3, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.375,<music21.chord.Chord E-4 B3 G#3>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.5833333,<music21.chord.Chord G#3>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.625,<music21.chord.Chord E5 B-3 C#3>,"[0, 3, 6]","[10, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
320.875,<music21.chord.Chord C#5 B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.125,<music21.chord.Chord B-4 B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.3333333,<music21.chord.Chord G#4 B-4 B-3 C#3>,"[0, 2, 5]","[8, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.375,<music21.chord.Chord G#4 B-3 C#3>,"[0, 2, 5]","[8, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.5833333,<music21.chord.Chord B-3 C#3>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.625,<music21.chord.Chord F#4 B-3 E-3>,"[0, 3, 7]","[3, 6, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
321.875,<music21.chord.Chord E4 C#4 E-3>,"[0, 2, 3]","[1, 3, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.125,<music21.chord.Chord E-4 B3 F#3>,"[0, 4, 7]","[11, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.3333333,<music21.chord.Chord C#4 E-4 B-3 B3 F#3>,"[0, 1, 3, 5, 8]","[10, 11, 1, 3, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.375,<music21.chord.Chord C#4 B-3 F#3>,"[0, 4, 7]","[6, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.5833333,<music21.chord.Chord F#3>,[0],[6],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.625,<music21.chord.Chord E-5 B-3 B2>,"[0, 1, 5]","[10, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
322.875,<music21.chord.Chord B4 B-3 B2>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.125,<music21.chord.Chord G#4 B-3 B2>,"[0, 2, 3]","[8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.3333333,<music21.chord.Chord F#4 G#4 B-3 B2>,"[0, 2, 4, 5]","[6, 8, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.375,<music21.chord.Chord F#4 B-3 B2>,"[0, 4, 5]","[6, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.5833333,<music21.chord.Chord B-3 B2>,"[0, 1]","[10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.625,<music21.chord.Chord E4 G#3 C#3>,"[0, 3, 7]","[1, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
323.875,<music21.chord.Chord E-4 G#3 C#3>,"[0, 2, 7]","[1, 3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.125,<music21.chord.Chord C#4 G#3 E3>,"[0, 3, 7]","[1, 4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.3333333,<music21.chord.Chord B3 C#4 G#3 E3>,"[0, 3, 5, 8]","[8, 11, 1, 4]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.375,<music21.chord.Chord B3 G#3 E3>,"[0, 4, 7]","[4, 8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.5833333,<music21.chord.Chord G#3 E3>,"[0, 4]","[4, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.625,<music21.chord.Chord C#5 G#3 B-2>,"[0, 2, 5]","[8, 10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
324.875,<music21.chord.Chord B-4 G#3 B-2>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.125,<music21.chord.Chord F#4 G#3 B-2>,"[0, 2, 4]","[6, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.3333333,<music21.chord.Chord E4 F#4 G#3 B-2>,"[0, 2, 4, 6]","[4, 6, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.375,<music21.chord.Chord E4 G#3 B-2>,"[0, 4, 6]","[4, 8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.5833333,<music21.chord.Chord G#3 B-2>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.625,<music21.chord.Chord E-4 G3 E-3>,"[0, 4]","[3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
325.875,<music21.chord.Chord C#4 G3 E-3>,"[0, 2, 6]","[1, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.125,<music21.chord.Chord B3 G3 E-3>,"[0, 4, 8]","[3, 7, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.3333333,<music21.chord.Chord B-3 B3 G3 E-3>,"[0, 4, 7, 8]","[3, 7, 10, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.375,<music21.chord.Chord B-3 G3 E-3>,"[0, 4, 7]","[3, 7, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.5833333,<music21.chord.Chord G3 E-3>,"[0, 4]","[3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.625,<music21.chord.Chord B3 G#3 G#2>,"[0, 3]","[8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
326.875,<music21.chord.Chord B3 E-3 G#2>,"[0, 3, 7]","[8, 11, 3]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
327.125,<music21.chord.Chord G#3>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
327.3333333,<music21.chord.Chord B-3 G#3>,"[0, 2]","[8, 10]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
327.375,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
327.625,<music21.chord.Chord B3>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
327.875,<music21.chord.Chord G#3>,[0],[8],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
328.125,<music21.chord.Chord B3>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
328.3333333,<music21.chord.Chord C#4 B3>,"[0, 2]","[11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
328.375,<music21.chord.Chord C#4>,[0],[1],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
328.625,<music21.chord.Chord E-4>,[0],[3],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
328.875,<music21.chord.Chord B-3>,[0],[10],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.125,<music21.chord.Chord G5 E-4>,"[0, 4]","[3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.3333333,<music21.chord.Chord G5 C#4 E-4>,"[0, 2, 6]","[1, 3, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.375,<music21.chord.Chord G5 C#4>,"[0, 6]","[1, 7]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.5833333,<music21.chord.Chord G5>,[0],[7],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.625,<music21.chord.Chord G#5 B3>,"[0, 3]","[8, 11]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
329.875,<music21.chord.Chord G#5 E-5>,"[0, 5]","[3, 8]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.125,<music21.chord.Chord B5 C#5>,"[0, 2]","[11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.3333333,<music21.chord.Chord B5 B4 C#5>,"[0, 2]","[11, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.375,<music21.chord.Chord B5 B4>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.5833333,<music21.chord.Chord B5>,[0],[11],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.625,<music21.chord.Chord C#5 B-4>,"[0, 3]","[10, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
330.875,<music21.chord.Chord C#5 G#4>,"[0, 5]","[8, 1]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
331.125,<music21.chord.Chord E5 F#4>,"[0, 2]","[4, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
331.3333333,<music21.chord.Chord E5 E4 F#4>,"[0, 2]","[4, 6]",6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
331.375,<music21.chord.Chord E5 E4>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
331.5833333,<music21.chord.Chord E5>,[0],[4],6 Etudes for Piano Op 111 Prelude and Fugue Eb minor.mid,,,Saint-Saens
