Offset,Chord,NormalForm,PCsInNormalForm,File,Composer,measureNumber,Measure Count
350.25,<music21.chord.Chord A4 C4 D5>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,175,2.25
350.5833333,<music21.chord.Chord A4 C4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,175,2.583333333
350.625,<music21.chord.Chord E5 A4 C4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,175,2.625
350.875,<music21.chord.Chord A4 C4 E5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,175,2.875
350.9166667,<music21.chord.Chord C4 E5 A4>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,175,2.916666667
350.9583333,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,175,2.958333333
351.25,<music21.chord.Chord A3 E4 C5>,"[0, 3, 7]","[9, 0, 4]",Pianoflage in C major.mid,Bargy,176,1.25
352,<music21.chord.Chord A3 E4>,"[0, 5]","[4, 9]",Pianoflage in C major.mid,Bargy,176,2
352.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,176,2.25
352.875,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,176,2.875
353,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,177,1
353.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,177,1.25
354.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,177,2.25
354.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,177,2.625
355,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,178,1
355.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,178,1.25
355.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,178,1.625
356,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,178,2
356.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,178,2.25
356.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,178,2.625
357,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,179,1
357.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,179,1.25
357.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,179,1.625
358,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,179,2
358.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,179,2.25
358.6666667,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,179,2.666666667
359,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,1
359.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,1.25
359.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,180,1.666666667
360,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,180,2
360.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,180,2.25
360.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,180,2.625
361,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,181,1
361.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,181,1.25
362.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,181,2.25
362.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,181,2.625
363,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,182,1
363.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,182,1.25
363.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,182,1.625
364,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,182,2
364.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,182,2.25
364.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,182,2.625
365,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,183,1
365.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,183,1.25
365.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,183,1.625
366,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,183,2
366.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,183,2.25
366.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,183,2.625
367,<music21.chord.Chord F#5 C6 E6>,"[0, 4, 6]","[0, 4, 6]",Pianoflage in C major.mid,Bargy,184,1
367.25,<music21.chord.Chord D3 F#5 C6 E6>,"[0, 2, 4, 6]","[0, 2, 4, 6]",Pianoflage in C major.mid,Bargy,184,1.25
367.6666667,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,184,1.666666667
368,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,184,2
368.25,<music21.chord.Chord F#5 A5 D6 F#3 A3 C4>,"[0, 3, 6, 8]","[6, 9, 0, 2]",Pianoflage in C major.mid,Bargy,184,2.25
369.25,<music21.chord.Chord D5 F5 A5 G2>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,185,1.25
369.875,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,185,1.875
370,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,185,2
370.25,<music21.chord.Chord G3 B3 F4 F5 B5 F6>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,185,2.25
370.875,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,185,2.875
371,<music21.chord.Chord F5 B5 F6>,"[0, 6]","[5, 11]",Pianoflage in C major.mid,Bargy,186,1
371.25,<music21.chord.Chord D3 F5 B5 F6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,186,1.25
371.6666667,<music21.chord.Chord D3>,[0],[2],Pianoflage in C major.mid,Bargy,186,1.666666667
372,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,186,2
372.25,<music21.chord.Chord D5 F5 G3 B3 F4>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,186,2.25
373.25,<music21.chord.Chord C5 G#5 C3>,"[0, 4]","[8, 0]",Pianoflage in C major.mid,Bargy,187,1.25
373.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,187,1.625
374,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,187,2
374.25,<music21.chord.Chord B-3 C4 E4 E5 G#5 C6 E6>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,187,2.25
374.6666667,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,187,2.666666667
375,<music21.chord.Chord E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,188,1
375.25,<music21.chord.Chord C3 E5 G#5 C6 E6>,"[0, 4, 8]","[0, 4, 8]",Pianoflage in C major.mid,Bargy,188,1.25
375.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,188,1.666666667
376,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,188,2
376.25,<music21.chord.Chord C5 E5 G#5 B-3 C4 E4>,"[0, 2, 4, 8]","[8, 10, 0, 4]",Pianoflage in C major.mid,Bargy,188,2.25
377.25,<music21.chord.Chord A5 F5 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,189,1.25
377.75,<music21.chord.Chord C7 F6 F2 F3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,189,1.75
378.25,<music21.chord.Chord A6 D7 F2 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,189,2.25
378.5,<music21.chord.Chord A6 D7>,"[0, 5]","[9, 2]",Pianoflage in C major.mid,Bargy,189,2.5
378.75,<music21.chord.Chord C5 A5 A6 D7>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,189,2.75
379,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,190,1
379.25,<music21.chord.Chord F6 C6 C5 A5>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,190,1.25
379.625,<music21.chord.Chord C5 A5>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,190,1.625
379.75,<music21.chord.Chord D6 G6 C5 A5>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,190,1.75
380.0833333,<music21.chord.Chord D6 G6>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,190,2.083333333
380.25,<music21.chord.Chord A4 F5 D6 G6>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,190,2.25
380.5,<music21.chord.Chord A4 F5>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,190,2.5
380.75,<music21.chord.Chord F5 C6 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,190,2.75
381.125,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,191,1.125
381.25,<music21.chord.Chord G5 D6 A4>,"[0, 2, 7]","[7, 9, 2]",Pianoflage in C major.mid,Bargy,191,1.25
381.625,<music21.chord.Chord G5 D6>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,191,1.625
381.75,<music21.chord.Chord C4 A4 G5 D6>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,191,1.75
382,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,191,2
382.25,<music21.chord.Chord F5 C5 C4 A4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,191,2.25
382.625,<music21.chord.Chord C4 A4>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,191,2.625
382.75,<music21.chord.Chord D5 G5 C4 A4>,"[0, 2, 5, 7]","[7, 9, 0, 2]",Pianoflage in C major.mid,Bargy,191,2.75
383,<music21.chord.Chord D5 G5>,"[0, 5]","[2, 7]",Pianoflage in C major.mid,Bargy,192,1
383.25,<music21.chord.Chord A3 F4 D5 G5>,"[0, 3, 5, 7]","[2, 5, 7, 9]",Pianoflage in C major.mid,Bargy,192,1.25
383.625,<music21.chord.Chord A3 F4>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,192,1.625
384,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,192,2
384.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,192,2.25
384.625,<music21.chord.Chord G2 G3>,[0],[7],Pianoflage in C major.mid,Bargy,192,2.625
385,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,193,1
385.25,<music21.chord.Chord F5 A5 F6 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,193,1.25
386.25,<music21.chord.Chord A4 C5 F5 F3 A3 E-4>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Pianoflage in C major.mid,Bargy,193,2.25
386.625,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,193,2.625
387,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,194,1
387.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,194,1.25
387.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,194,1.625
388,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,194,2
388.25,<music21.chord.Chord G5 F3 A3 E-4>,"[0, 2, 4, 6]","[3, 5, 7, 9]",Pianoflage in C major.mid,Bargy,194,2.25
388.625,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,194,2.625
389,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,195,1
389.25,<music21.chord.Chord A5 F2>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,195,1.25
389.625,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,195,1.625
390,<music21.chord.Chord E-5 A5 C6>,"[0, 3, 6]","[9, 0, 3]",Pianoflage in C major.mid,Bargy,195,2
390.25,<music21.chord.Chord F3 A3 E-4 E-5 A5 C6>,"[0, 3, 6, 8]","[9, 0, 3, 5]",Pianoflage in C major.mid,Bargy,195,2.25
390.6666667,<music21.chord.Chord F3 A3 E-4>,"[0, 2, 6]","[3, 5, 9]",Pianoflage in C major.mid,Bargy,195,2.666666667
391,<music21.chord.Chord F5 A5 F6>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,196,1
391.25,<music21.chord.Chord F2 F5 A5 F6>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,196,1.25
391.6666667,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,196,1.666666667
392,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,196,2
392.25,<music21.chord.Chord C#6 F6 F3 A3 C#4>,"[0, 4, 8]","[1, 5, 9]",Pianoflage in C major.mid,Bargy,196,2.25
392.625,<music21.chord.Chord F3 A3 C#4>,"[0, 4, 8]","[1, 5, 9]",Pianoflage in C major.mid,Bargy,196,2.625
393,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,197,1
393.25,<music21.chord.Chord F5 B-5 D6 F6 B-2>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,1.25
394.25,<music21.chord.Chord D5 F5 F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,2.25
394.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,197,2.625
395,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,198,1
395.25,<music21.chord.Chord F5 F2>,[0],[5],Pianoflage in C major.mid,Bargy,198,1.25
395.625,<music21.chord.Chord F2>,[0],[5],Pianoflage in C major.mid,Bargy,198,1.625
396,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,198,2
396.25,<music21.chord.Chord G5 F3 B-3 D4>,"[0, 3, 5, 8]","[2, 5, 7, 10]",Pianoflage in C major.mid,Bargy,198,2.25
396.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,198,2.625
397,<music21.chord.Chord A5>,[0],[9],Pianoflage in C major.mid,Bargy,199,1
397.25,<music21.chord.Chord B-5 B-2>,[0],[10],Pianoflage in C major.mid,Bargy,199,1.25
397.625,<music21.chord.Chord B-2>,[0],[10],Pianoflage in C major.mid,Bargy,199,1.625
398,<music21.chord.Chord D6>,[0],[2],Pianoflage in C major.mid,Bargy,199,2
398.25,<music21.chord.Chord F5 F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,199,2.25
398.625,<music21.chord.Chord F3 B-3 D4>,"[0, 4, 7]","[10, 2, 5]",Pianoflage in C major.mid,Bargy,199,2.625
399,<music21.chord.Chord F5 G#5 F6>,"[0, 3]","[5, 8]",Pianoflage in C major.mid,Bargy,200,1
399.25,<music21.chord.Chord B2 F5 G#5 F6>,"[0, 3, 6]","[5, 8, 11]",Pianoflage in C major.mid,Bargy,200,1.25
399.6666667,<music21.chord.Chord B2>,[0],[11],Pianoflage in C major.mid,Bargy,200,1.666666667
400,<music21.chord.Chord E6>,[0],[4],Pianoflage in C major.mid,Bargy,200,2
400.25,<music21.chord.Chord F5 G#5 D6 F3 G#3 D4>,"[0, 3, 6]","[2, 5, 8]",Pianoflage in C major.mid,Bargy,200,2.25
401.25,<music21.chord.Chord F5 A5 C6 C2 C3>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,201,1.25
401.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,201,1.625
402.25,<music21.chord.Chord C4 G4 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,201,2.25
402.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,201,2.625
403,<music21.chord.Chord F4 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,202,1
403.25,<music21.chord.Chord C4 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,202,1.25
403.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,202,1.625
404,<music21.chord.Chord F4 B-4 C2 C3>,"[0, 2, 7]","[10, 0, 5]",Pianoflage in C major.mid,Bargy,202,2
404.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,202,2.25
404.5,<music21.chord.Chord A4>,[0],[9],Pianoflage in C major.mid,Bargy,202,2.5
405,<music21.chord.Chord F4>,[0],[5],Pianoflage in C major.mid,Bargy,203,1
405.25,<music21.chord.Chord A4 D5 C2 C3>,"[0, 3, 5]","[9, 0, 2]",Pianoflage in C major.mid,Bargy,203,1.25
405.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,1.625
406,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,2
406.25,<music21.chord.Chord A4 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,203,2.25
406.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,203,2.625
407,<music21.chord.Chord G5 C5 C2 C3>,"[0, 5]","[7, 0]",Pianoflage in C major.mid,Bargy,204,1
407.25,<music21.chord.Chord F5 C2 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,204,1.25
407.625,<music21.chord.Chord C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,204,1.625
408,<music21.chord.Chord C5 C2 C3>,[0],[0],Pianoflage in C major.mid,Bargy,204,2
408.25,<music21.chord.Chord A5 C6 C2 C3>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,204,2.25
408.5,<music21.chord.Chord A5 C6>,"[0, 3]","[9, 0]",Pianoflage in C major.mid,Bargy,204,2.5
409,<music21.chord.Chord C#6>,[0],[1],Pianoflage in C major.mid,Bargy,205,1
409.25,<music21.chord.Chord F5 B5 D6 G2>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,205,1.25
409.625,<music21.chord.Chord G2>,[0],[7],Pianoflage in C major.mid,Bargy,205,1.625
410,<music21.chord.Chord F5 B5 D6>,"[0, 3, 6]","[11, 2, 5]",Pianoflage in C major.mid,Bargy,205,2
410.25,<music21.chord.Chord G3 B3 F4 F5 B5 D6>,"[0, 3, 6, 8]","[11, 2, 5, 7]",Pianoflage in C major.mid,Bargy,205,2.25
410.6666667,<music21.chord.Chord G3 B3 F4>,"[0, 2, 6]","[5, 7, 11]",Pianoflage in C major.mid,Bargy,205,2.666666667
411,<music21.chord.Chord E5 B-5 D6>,"[0, 4, 6]","[10, 2, 4]",Pianoflage in C major.mid,Bargy,206,1
411.25,<music21.chord.Chord C3 E5 B-5 D6>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,206,1.25
411.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,206,1.666666667
412,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,206,2
412.25,<music21.chord.Chord E5 B-5 D6 B-3 C4 E4>,"[0, 2, 4, 6]","[10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,206,2.25
413.25,<music21.chord.Chord F5 A5 F6 F2 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,207,1.25
414.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,207,2.25
414.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,207,2.625
415,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,208,1
415.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,208,1.25
415.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,208,1.625
416,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,208,2
416.25,<music21.chord.Chord E-5 A5 D6 F#2 F#3>,"[0, 1, 4, 7]","[2, 3, 6, 9]",Pianoflage in C major.mid,Bargy,208,2.25
416.625,<music21.chord.Chord F#2 F#3>,[0],[6],Pianoflage in C major.mid,Bargy,208,2.625
417,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,209,1
417.25,<music21.chord.Chord E5 B-5 D6 G2 G3>,"[0, 2, 5, 8]","[2, 4, 7, 10]",Pianoflage in C major.mid,Bargy,209,1.25
418.25,<music21.chord.Chord B-4 E5 B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,209,2.25
418.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,209,2.625
419,<music21.chord.Chord E-5>,[0],[3],Pianoflage in C major.mid,Bargy,210,1
419.25,<music21.chord.Chord E5 C3>,"[0, 4]","[0, 4]",Pianoflage in C major.mid,Bargy,210,1.25
419.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,210,1.625
420,<music21.chord.Chord F5>,[0],[5],Pianoflage in C major.mid,Bargy,210,2
420.25,<music21.chord.Chord F#5 B-3 C4 E4>,"[0, 2, 6, 8]","[4, 6, 10, 0]",Pianoflage in C major.mid,Bargy,210,2.25
420.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,210,2.625
421,<music21.chord.Chord G5>,[0],[7],Pianoflage in C major.mid,Bargy,211,1
421.25,<music21.chord.Chord E5 A5 G3>,"[0, 3, 5]","[4, 7, 9]",Pianoflage in C major.mid,Bargy,211,1.25
421.625,<music21.chord.Chord G3>,[0],[7],Pianoflage in C major.mid,Bargy,211,1.625
422,<music21.chord.Chord E5 G5>,"[0, 3]","[4, 7]",Pianoflage in C major.mid,Bargy,211,2
422.25,<music21.chord.Chord B-3 C4 E4 E5 G5>,"[0, 3, 6, 8]","[4, 7, 10, 0]",Pianoflage in C major.mid,Bargy,211,2.25
422.6666667,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,211,2.666666667
423,<music21.chord.Chord E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,1
423.25,<music21.chord.Chord C3 E5 B-5 C6>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,1.25
423.6666667,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,212,1.666666667
424,<music21.chord.Chord D5>,[0],[2],Pianoflage in C major.mid,Bargy,212,2
424.25,<music21.chord.Chord G#5 D6 B-3 C4 E4>,"[0, 2, 4, 6, 8]","[8, 10, 0, 2, 4]",Pianoflage in C major.mid,Bargy,212,2.25
424.625,<music21.chord.Chord B-3 C4 E4>,"[0, 2, 6]","[10, 0, 4]",Pianoflage in C major.mid,Bargy,212,2.625
425,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,213,1
425.25,<music21.chord.Chord F5 A5 D6 F3>,"[0, 3, 7]","[2, 5, 9]",Pianoflage in C major.mid,Bargy,213,1.25
426.25,<music21.chord.Chord A4 C5 F5 A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,213,2.25
426.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,213,2.625
427,<music21.chord.Chord E5>,[0],[4],Pianoflage in C major.mid,Bargy,214,1
427.25,<music21.chord.Chord F5 C3>,"[0, 5]","[0, 5]",Pianoflage in C major.mid,Bargy,214,1.25
427.625,<music21.chord.Chord C3>,[0],[0],Pianoflage in C major.mid,Bargy,214,1.625
428,<music21.chord.Chord F#5>,[0],[6],Pianoflage in C major.mid,Bargy,214,2
428.25,<music21.chord.Chord G5 A3 C4 F4>,"[0, 2, 4, 7]","[5, 7, 9, 0]",Pianoflage in C major.mid,Bargy,214,2.25
428.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,214,2.625
429,<music21.chord.Chord G#5>,[0],[8],Pianoflage in C major.mid,Bargy,215,1
429.25,<music21.chord.Chord A5 F3>,"[0, 4]","[5, 9]",Pianoflage in C major.mid,Bargy,215,1.25
429.625,<music21.chord.Chord F3>,[0],[5],Pianoflage in C major.mid,Bargy,215,1.625
430,<music21.chord.Chord C6>,[0],[0],Pianoflage in C major.mid,Bargy,215,2
430.25,<music21.chord.Chord E5 A3 C4 F4>,"[0, 1, 5, 8]","[4, 5, 9, 0]",Pianoflage in C major.mid,Bargy,215,2.25
430.625,<music21.chord.Chord A3 C4 F4>,"[0, 4, 7]","[5, 9, 0]",Pianoflage in C major.mid,Bargy,215,2.625
